,str,dex,con,int,wis,cha,ac,hp,fortitude,reflex,will,num_immunities,land_speed,fly,spells_nr_lvl_1,spells_nr_lvl_2,spells_nr_lvl_3,spells_nr_lvl_4,spells_nr_lvl_5,spells_nr_lvl_6,spells_nr_lvl_7,spells_nr_lvl_8,spells_nr_lvl_9,melee_max_bonus,avg_melee_dmg,ranged_max_bonus,avg_ranged_dmg,max_spell_lvl,spell_dc,spell_attack,book,level
1005,3.0,5.0,3.0,1.0,2.0,3.0,35.0,180,22.0,26.0,21.0,0,35.0,0,0,0,0,0,0,0,0,0,0,27,14.0,27,16.0,0,0,0,Pathfinder #166: Despair on Danger Island,13
1004,3.0,5.0,3.0,1.0,2.0,3.0,35.0,180,22.0,26.0,21.0,0,35.0,0,0,0,0,0,0,0,0,0,0,27,20.0,27,16.0,0,0,0,Pathfinder #166: Despair on Danger Island,13
1053,8.0,6.0,6.0,1.0,2.0,4.0,37.0,270,29.0,23.0,23.0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Pathfinder #166: Despair on Danger Island,15
1106,5.0,6.0,4.0,1.0,2.0,0.0,35.0,250,24.0,28.0,22.0,0,35.0,0,0,0,0,0,0,0,0,0,0,30,21.5,29,16.0,0,0,0,Pathfinder #166: Despair on Danger Island,14
1069,5.0,4.0,3.0,2.0,3.0,0.0,33.0,230,23.0,23.0,23.0,0,30.0,0,1,0,0,0,0,0,5,0,0,27,18.0,24,16.0,7,32,25,Pathfinder #166: Despair on Danger Island,13
1078,9.0,0.0,5.0,-4.0,5.0,-2.0,36.0,270,26.0,22.0,26.0,0,20.0,0,0,0,0,0,0,0,0,0,0,29,33.5,0,0.0,0,0,0,Pathfinder #166: Despair on Danger Island,14
1109,1.0,5.0,4.0,-1.0,1.0,2.0,21.0,75,13.0,16.0,8.0,0,25.0,0,0,0,0,0,0,0,0,0,0,14,12.0,0,0.0,0,0,0,Pathfinder #166: Despair on Danger Island,5
1118,0.0,4.0,1.0,5.0,3.0,5.0,34.0,220,21.0,27.0,26.0,0,25.0,0,3,3,3,3,3,3,7,0,0,26,16.5,0,0.0,7,35,27,Pathfinder #166: Despair on Danger Island,14
1124,4.0,2.0,4.0,1.0,3.0,0.0,26.0,210,21.0,17.0,20.0,0,25.0,0,0,0,0,0,0,0,0,0,0,22,17.0,0,0.0,0,0,0,Pathfinder #166: Despair on Danger Island,9
1125,9.0,5.0,6.0,1.0,4.0,5.0,38.0,295,29.0,27.0,26.0,2,30.0,130,0,0,0,0,0,0,0,0,0,32,29.5,0,0.0,0,0,0,Pathfinder #166: Despair on Danger Island,16
1070,8.0,3.0,6.0,4.0,2.0,9.0,39.0,295,31.0,26.0,25.0,0,30.0,30,4,6,5,7,5,4,4,6,0,31,36.5,0,0.0,8,36,28,Pathfinder #166: Despair on Danger Island,17
1054,-5.0,6.0,0.0,0.0,5.0,7.0,27.0,150,19.0,21.0,24.0,6,0.0,35,1,0,2,1,0,0,1,0,0,22,22.0,0,0.0,7,30,22,Pathfinder #166: Despair on Danger Island,11
1058,6.0,9.0,7.0,7.0,9.0,5.0,38.0,300,25.0,28.0,30.0,1,40.0,100,0,1,2,2,2,2,2,2,0,30,31.5,0,0.0,8,34,26,Pathfinder #168: King of the Mountain,16
1073,6.0,8.0,7.0,7.0,7.0,9.0,43.0,360,32.0,29.0,35.0,0,25.0,0,0,0,0,1,0,0,0,0,0,35,29.0,35,39.0,4,41,33,Pathfinder #168: King of the Mountain,19
1063,9.0,9.0,5.0,5.0,6.0,5.0,43.0,340,33.0,30.0,27.0,4,40.0,0,0,0,0,0,0,0,1,0,0,35,36.0,35,31.0,7,40,32,Pathfinder #168: King of the Mountain,18
1074,6.0,10.0,7.0,10.0,6.0,7.0,43.0,400,30.0,36.0,38.0,0,10.0,0,0,0,0,0,0,0,0,2,3,39,44.0,0,0.0,10,41,33,Pathfinder #168: King of the Mountain,21
1086,10.0,6.0,10.0,5.0,4.0,6.0,42.0,400,33.0,30.0,27.0,0,30.0,0,0,0,0,0,0,0,0,0,0,35,34.5,34,31.5,0,0,0,Pathfinder #168: King of the Mountain,18
1092,8.0,9.0,6.0,5.0,6.0,5.0,40.0,300,28.0,30.0,28.0,0,40.0,0,2,1,0,0,0,0,0,0,0,33,36.0,33,28.0,2,37,29,Pathfinder #168: King of the Mountain,16
1093,9.0,5.0,6.0,2.0,6.0,2.0,39.0,360,30.0,27.0,29.0,1,60.0,0,0,0,0,0,0,0,0,1,0,33,33.5,31,30.5,8,37,29,Pathfinder #168: King of the Mountain,16
1060,2.0,6.0,3.0,5.0,3.0,6.0,42.0,331,27.0,34.0,29.0,1,25.0,0,0,0,0,0,0,0,0,0,0,31,25.0,34,23.0,0,0,0,Pathfinder #168: King of the Mountain,18
1096,7.0,4.0,5.0,2.0,3.0,1.0,44.0,460,36.0,33.0,30.0,0,25.0,60,0,0,0,0,0,0,0,0,0,40,31.0,0,0.0,0,0,0,Pathfinder #168: King of the Mountain,20
1021,3.0,7.0,4.0,5.0,3.0,2.0,44.0,366,30.0,36.0,33.0,1,25.0,0,0,0,0,0,0,0,0,0,0,38,25.0,38,14.0,0,0,0,Pathfinder #168: King of the Mountain,20
1141,3.0,5.0,6.0,3.0,2.0,6.0,39.0,256,30.0,28.0,33.0,1,25.0,0,0,0,0,0,4,4,4,4,3,33,33.0,33,26.0,9,40,32,Pathfinder #168: King of the Mountain,18
1126,9.0,6.0,6.0,5.0,5.0,4.0,41.0,320,32.0,32.0,28.0,0,35.0,0,0,0,0,0,0,0,0,0,0,35,34.5,0,0.0,0,0,0,Pathfinder #168: King of the Mountain,18
1122,6.0,4.0,6.0,4.0,5.0,3.0,42.0,331,33.0,29.0,29.0,0,25.0,60,0,0,0,0,0,0,0,0,0,35,28.0,35,35.0,0,0,0,Pathfinder #168: King of the Mountain,18
1143,3.0,7.0,3.0,5.0,0.0,3.0,38.0,265,26.0,28.0,23.0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0.0,30,28.0,0,0,0,Pathfinder #168: King of the Mountain,15
1120,3.0,6.0,2.0,7.0,3.0,5.0,42.0,360,32.0,32.0,36.0,1,35.0,0,4,3,4,1,3,5,2,0,2,35,41.0,0,0.0,9,42,34,Pathfinder #168: King of the Mountain,20
1117,10.0,11.0,8.0,8.0,11.0,7.0,48.0,380,39.0,39.0,36.0,0,40.0,0,0,0,0,1,0,0,0,0,0,41,49.5,39,41.0,4,0,0,Pathfinder #168: King of the Mountain,21
1114,9.0,2.0,10.0,-5.0,0.0,-2.0,45.0,475,29.0,27.0,33.0,7,25.0,0,0,0,0,0,0,0,0,0,3,38,35.5,0,0.0,10,39,31,Pathfinder #168: King of the Mountain,20
1113,8.0,6.0,11.0,6.0,10.0,7.0,45.0,320,40.0,32.0,38.0,0,30.0,0,1,1,0,1,2,1,2,1,0,37,36.0,0,0.0,10,44,0,Pathfinder #168: King of the Mountain,21
1112,12.0,9.0,10.0,8.0,8.0,7.0,51.0,550,46.0,38.0,42.0,4,60.0,60,0,0,0,0,0,0,0,0,0,43,51.5,43,40.0,0,0,0,Pathfinder #168: King of the Mountain,21
1108,6.0,7.0,4.0,2.0,3.0,1.0,45.0,360,33.0,36.0,30.0,0,30.0,0,0,0,0,0,0,0,0,0,0,38,28.0,38,26.0,0,0,0,Pathfinder #168: King of the Mountain,20
1104,4.0,8.0,6.0,4.0,5.0,4.0,36.0,295,26.0,29.0,23.0,2,25.0,60,0,0,0,0,0,0,0,0,0,30,32.0,0,0.0,0,0,0,Pathfinder #168: King of the Mountain,15
1003,5.0,8.0,5.0,5.0,6.0,5.0,44.0,350,33.0,36.0,34.0,0,40.0,0,2,1,1,0,0,0,0,0,0,36,27.0,36,30.0,3,40,32,Pathfinder #168: King of the Mountain,18
1023,8.0,4.0,7.0,5.0,6.0,4.0,33.0,255,28.0,22.0,25.0,0,40.0,0,0,0,0,0,0,0,0,0,0,27,21.0,0,0.0,0,0,0,Pathfinder #168: King of the Mountain,14
1051,4.0,8.0,5.0,6.0,6.0,9.0,39.0,310,26.0,32.0,29.0,0,40.0,0,0,0,1,3,1,2,2,2,1,31,37.5,0,0.0,9,38,30,Pathfinder #168: King of the Mountain,17
1027,7.0,9.0,5.0,5.0,6.0,9.0,42.0,335,28.0,32.0,30.0,5,60.0,0,1,1,0,0,0,0,0,4,1,35,33.0,0,0.0,9,41,33,Pathfinder #168: King of the Mountain,18
1029,8.0,7.0,5.0,5.0,5.0,6.0,40.0,450,32.0,26.0,34.0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Pathfinder #168: King of the Mountain,19
1030,10.0,6.0,9.0,-5.0,5.0,-5.0,42.0,360,36.0,31.0,25.0,3,40.0,0,0,0,0,0,0,0,0,0,0,35,33.5,0,0.0,0,0,0,Pathfinder #168: King of the Mountain,18
1037,9.0,6.0,8.0,5.0,5.0,4.0,42.0,320,30.0,33.0,27.0,3,25.0,60,0,0,0,0,0,0,0,0,0,35,34.5,32,33.5,0,0,0,Pathfinder #168: King of the Mountain,18
1025,10.0,4.0,9.0,6.0,8.0,5.0,42.0,445,36.0,28.0,33.0,0,40.0,0,0,0,0,0,0,0,0,0,3,37,32.0,0,0.0,9,38,30,Pathfinder #168: King of the Mountain,19
1488,3.0,4.0,4.0,-3.0,3.0,2.0,21.0,90,15.0,13.0,10.0,5,30.0,0,0,1,0,0,0,0,0,0,0,14,10.5,0,0.0,2,22,12,Pathfinder Adventure: Malevolence,5
1489,-1.0,3.0,1.0,-3.0,2.0,3.0,18.0,28,6.0,10.0,8.0,5,15.0,40,0,0,0,0,0,0,0,0,0,8,3.5,0,0.0,0,0,0,Pathfinder Adventure: Malevolence,2
1483,-1.0,7.0,5.0,2.0,5.0,3.0,30.0,144,18.0,24.0,22.0,4,15.0,40,0,1,0,2,1,0,1,0,0,0,0.0,0,0.0,7,30,22,Pathfinder Adventure: Malevolence,11
1484,0.0,5.0,2.0,3.0,5.0,4.0,23.0,95,12.0,17.0,15.0,5,20.0,0,0,0,0,0,0,0,0,0,0,17,13.0,0,0.0,0,0,0,Pathfinder Adventure: Malevolence,6
1490,-5.0,3.0,0.0,6.0,3.0,4.0,29.0,112,15.0,18.0,18.0,6,0.0,25,3,4,3,4,2,0,0,0,0,19,16.0,0,0.0,5,28,20,Pathfinder Adventure: Malevolence,9
1495,6.0,3.0,4.0,-2.0,6.0,2.0,24.0,145,15.0,12.0,17.0,5,25.0,0,0,0,0,0,0,0,0,0,0,17,17.0,17,13.0,0,0,0,Pathfinder Adventure: Malevolence,7
1494,5.0,4.0,2.0,0.0,4.0,2.0,23.0,55,9.0,15.0,13.0,5,25.0,0,0,0,0,0,0,0,0,0,0,14,17.5,0,0.0,0,0,0,Pathfinder Adventure: Malevolence,5
1496,6.0,3.0,5.0,-1.0,4.0,0.0,24.0,130,18.0,12.0,15.0,5,25.0,0,0,0,0,0,0,0,0,0,0,18,17.0,0,0.0,0,0,0,Pathfinder Adventure: Malevolence,7
1502,0.0,6.0,5.0,3.0,5.0,6.0,25.0,115,14.0,17.0,16.0,2,25.0,0,0,1,1,2,1,0,0,0,0,18,11.0,0,0.0,5,25,17,Pathfinder Adventure: Malevolence,7
1501,-5.0,3.0,0.0,6.0,3.0,4.0,24.0,90,11.0,14.0,16.0,6,0.0,40,0,0,0,0,0,0,0,0,0,17,16.0,0,0.0,0,0,0,Pathfinder Adventure: Malevolence,7
1491,3.0,6.0,4.0,6.0,5.0,3.0,26.0,170,14.0,18.0,17.0,1,25.0,40,0,0,0,1,0,0,0,0,0,18,14.0,0,0.0,4,0,0,Pathfinder Adventure: Malevolence,8
1487,-1.0,3.0,1.0,1.0,2.0,3.0,18.0,28,6.0,10.0,8.0,2,15.0,40,0,0,0,0,0,0,0,0,0,8,3.5,0,0.0,0,0,0,Pathfinder Adventure: Malevolence,2
1750,2.0,3.0,2.0,4.0,0.0,2.0,24.0,125,15.0,16.0,13.0,0,25.0,0,2,2,1,3,0,0,0,0,0,15,6.5,17,12.0,4,22,14,Pathfinder One-Shot #2: Dinner at Lionlodge,7
1754,1.0,2.0,0.0,3.0,3.0,0.0,20.0,45,7.0,9.0,10.0,0,25.0,0,6,2,0,0,0,0,0,0,0,8,3.5,9,4.5,2,20,12,Pathfinder One-Shot #2: Dinner at Lionlodge,3
1775,4.0,3.0,2.0,0.0,2.0,0.0,20.0,60,11.0,11.0,11.0,0,25.0,0,0,0,0,0,0,0,0,0,0,12,8.5,0,0.0,0,0,0,Pathfinder One-Shot #2: Dinner at Lionlodge,4
3212,4.0,2.0,3.0,-1.0,1.0,0.0,17.0,34,9.0,8.0,5.0,0,25.0,0,0,0,0,0,0,0,0,0,0,10,8.5,8,7.5,0,0,0,Pathfinder Bounty #10: Hillcross Roundup,2
3147,3.0,4.0,1.0,-4.0,2.0,-3.0,17.0,16,6.0,9.0,7.0,0,25.0,0,0,0,0,0,0,0,0,0,0,10,6.5,0,0.0,0,0,0,Pathfinder Bounty #9: Fishing in Anthusis,1
42,2.0,5.0,0.0,1.0,3.0,5.0,30.0,195,18.0,21.0,22.0,0,25.0,0,2,7,3,2,3,3,0,0,0,22,11.5,22,11.5,6,28,20,Pathfinder #165: Eyes of Empty Death,11
95,4.0,2.0,4.0,6.0,3.0,2.0,26.0,140,18.0,14.0,17.0,3,25.0,0,6,5,5,4,0,0,0,0,0,16,15.0,0,0.0,4,26,18,Pathfinder #165: Eyes of Empty Death,8
96,2.0,4.0,3.0,0.0,3.0,1.0,24.0,92,15.0,16.0,11.0,3,25.0,0,2,2,0,0,0,0,0,0,0,17,11.0,16,9.0,2,21,13,Pathfinder #165: Eyes of Empty Death,6
76,4.0,6.0,3.0,-5.0,2.0,-2.0,25.0,195,18.0,21.0,15.0,5,10.0,20,0,0,0,0,0,0,0,0,0,21,21.0,0,0.0,0,0,0,Pathfinder #165: Eyes of Empty Death,9
6,-5.0,4.0,0.0,5.0,4.0,7.0,30.0,175,16.0,22.0,20.0,6,0.0,25,5,5,5,4,4,4,2,0,0,24,25.5,0,0.0,7,33,25,Pathfinder #165: Eyes of Empty Death,12
75,3.0,5.0,0.0,1.0,2.0,5.0,30.0,190,16.0,22.0,21.0,1,30.0,0,0,2,0,0,0,0,0,0,0,24,16.0,24,16.0,2,28,18,Pathfinder #165: Eyes of Empty Death,11
13,-5.0,6.0,0.0,0.0,4.0,3.0,26.0,115,15.0,21.0,19.0,6,0.0,25,0,0,0,0,0,0,0,0,0,21,20.0,21,18.0,0,0,0,Pathfinder #165: Eyes of Empty Death,9
15,4.0,5.0,1.0,-1.0,2.0,2.0,28.0,125,13.0,19.0,16.0,0,25.0,0,0,2,0,0,0,0,0,0,0,19,11.5,19,11.5,2,24,14,Pathfinder #165: Eyes of Empty Death,8
74,-5.0,6.0,4.0,0.0,4.0,4.0,25.0,95,13.0,17.0,15.0,6,0.0,40,0,0,0,0,0,0,0,0,0,16,17.0,18,21.0,0,0,0,Pathfinder #165: Eyes of Empty Death,7
71,2.0,5.0,1.0,-1.0,1.0,5.0,26.0,160,16.0,20.0,18.0,0,25.0,0,1,4,3,1,0,0,0,0,0,15,9.5,0,0.0,4,26,18,Pathfinder #165: Eyes of Empty Death,9
97,5.0,3.0,4.0,0.0,3.0,2.0,24.0,120,17.0,14.0,16.0,3,25.0,0,2,1,1,0,0,0,0,0,0,18,16.0,0,0.0,3,22,14,Pathfinder #165: Eyes of Empty Death,7
103,6.0,4.0,4.0,0.0,3.0,0.0,31.0,140,21.0,18.0,15.0,1,30.0,0,0,0,0,0,0,0,0,0,0,22,21.0,0,0.0,0,0,0,Pathfinder #165: Eyes of Empty Death,9
66,5.0,4.0,5.0,-5.0,0.0,-5.0,26.0,135,17.0,16.0,14.0,0,25.0,0,0,0,0,0,0,0,0,0,0,20,18.5,0,0.0,0,0,0,Pathfinder #165: Eyes of Empty Death,8
57,3.0,5.0,3.0,4.0,8.0,4.0,31.0,195,18.0,20.0,25.0,5,25.0,0,4,5,6,4,3,1,0,0,0,23,18.0,0,0.0,6,30,22,Pathfinder #165: Eyes of Empty Death,11
55,5.0,4.0,3.0,0.0,5.0,4.0,28.0,200,20.0,19.0,22.0,3,25.0,0,3,2,2,1,0,0,0,0,0,24,20.0,22,5.5,4,28,20,Pathfinder #165: Eyes of Empty Death,10
26,7.0,3.0,4.0,-4.0,4.0,0.0,28.0,155,19.0,18.0,17.0,1,10.0,0,0,0,0,0,0,0,0,0,0,21,20.0,0,0.0,0,0,0,Pathfinder #165: Eyes of Empty Death,9
27,8.0,3.0,5.0,3.0,4.0,0.0,31.0,195,24.0,18.0,21.0,1,20.0,0,4,3,4,3,4,0,0,0,0,24,25.5,0,0.0,5,27,19,Pathfinder #165: Eyes of Empty Death,11
29,6.0,1.0,4.0,-5.0,0.0,-2.0,24.0,170,20.0,15.0,12.0,5,10.0,0,0,0,0,0,0,0,0,0,0,18,22.5,18,13.5,0,0,0,Pathfinder #165: Eyes of Empty Death,8
30,8.0,3.0,5.0,-1.0,4.0,0.0,31.0,195,24.0,18.0,21.0,1,20.0,0,0,0,2,0,1,0,0,0,0,24,25.5,0,0.0,5,27,19,Pathfinder #165: Eyes of Empty Death,11
31,-5.0,6.0,0.0,2.0,4.0,2.0,31.0,90,14.0,21.0,18.0,1,0.0,50,0,0,0,0,0,0,0,0,0,17,21.5,0,0.0,0,0,0,Pathfinder #165: Eyes of Empty Death,9
34,2.0,4.0,0.0,1.0,3.0,4.0,27.0,110,15.0,19.0,18.0,1,30.0,0,4,7,5,3,3,1,0,0,0,19,6.5,0,0.0,6,28,18,Pathfinder #165: Eyes of Empty Death,9
35,3.0,4.0,2.0,0.0,3.0,1.0,25.0,115,15.0,15.0,14.0,1,30.0,0,0,2,0,0,0,0,0,0,0,16,11.5,18,11.5,2,23,15,Pathfinder #165: Eyes of Empty Death,7
36,2.0,5.0,1.0,0.0,4.0,2.0,27.0,120,15.0,17.0,16.0,1,30.0,0,0,2,0,0,0,0,0,0,0,18,12.5,20,12.5,2,24,16,Pathfinder #165: Eyes of Empty Death,8
37,4.0,3.0,1.0,0.0,3.0,0.0,21.0,60,11.0,11.0,9.0,1,30.0,0,0,2,0,0,0,0,0,0,0,14,10.5,13,5.5,2,19,11,Pathfinder #165: Eyes of Empty Death,4
38,4.0,3.0,0.0,1.0,3.0,5.0,28.0,155,15.0,18.0,20.0,0,25.0,0,0,4,3,2,0,0,0,0,0,21,19.0,0,0.0,4,28,20,Pathfinder #165: Eyes of Empty Death,9
40,6.0,3.0,0.0,0.0,3.0,0.0,28.0,155,15.0,18.0,20.0,5,20.0,0,1,4,3,3,0,0,0,0,0,21,19.0,0,0.0,4,28,18,Pathfinder #165: Eyes of Empty Death,9
80,5.0,4.0,3.0,0.0,3.0,1.0,31.0,200,20.0,21.0,22.0,1,30.0,0,0,2,0,0,0,0,0,0,0,24,21.5,22,11.5,2,28,18,Pathfinder #165: Eyes of Empty Death,11
1758,7.0,2.0,4.0,-5.0,2.0,2.0,26.0,125,17.0,15.0,14.0,5,30.0,0,0,0,0,0,0,0,0,0,0,20,21.0,0,0.0,0,0,0,Pathfinder One-Shot #1: Sundered Waves,8
0,5.0,5.0,3.0,-2.0,3.0,4.0,28.0,152,20.0,18.0,16.0,0,15.0,0,0,0,0,0,0,0,0,0,0,20,20.0,0,0.0,0,0,0,Pathfinder #164: Hands of the Devil,8
64,3.0,4.0,3.0,0.0,3.0,1.0,27.0,140,17.0,16.0,15.0,0,30.0,0,0,0,0,0,0,0,0,0,0,20,18.0,20,9.5,0,0,0,Pathfinder #164: Hands of the Devil,8
25,6.0,3.0,4.0,2.0,4.0,3.0,27.0,120,18.0,13.0,16.0,1,25.0,25,1,1,0,4,1,0,0,0,0,20,21.5,0,0.0,5,23,18,Pathfinder #164: Hands of the Devil,8
32,4.0,5.0,2.0,-2.0,3.0,2.0,20.0,72,10.0,13.0,11.0,1,30.0,0,0,0,0,0,0,0,0,0,0,13,11.0,13,11.5,0,0,0,Pathfinder #164: Hands of the Devil,4
33,4.0,2.0,4.0,-2.0,2.0,1.0,22.0,60,15.0,11.0,11.0,1,35.0,0,1,0,0,2,0,0,0,0,0,15,10.5,0,0.0,4,19,11,Pathfinder #164: Hands of the Devil,5
39,-5.0,6.0,0.0,2.0,4.0,2.0,27.0,50,10.0,16.0,14.0,1,0.0,50,0,0,0,0,0,0,0,0,0,17,9.0,0,0.0,0,0,0,Pathfinder #164: Hands of the Devil,6
83,4.0,6.0,3.0,4.0,2.0,5.0,27.0,120,18.0,21.0,15.0,2,25.0,0,0,0,3,3,4,0,0,0,0,19,20.5,0,0.0,5,28,20,Pathfinder #164: Hands of the Devil,9
43,6.0,3.0,6.0,-3.0,2.0,3.0,28.0,140,20.0,15.0,16.0,1,30.0,0,0,0,0,0,0,0,0,0,0,20,23.5,17,14.0,0,0,0,Pathfinder #164: Hands of the Devil,8
44,5.0,4.0,2.0,-3.0,2.0,2.0,22.0,76,13.0,13.0,11.0,1,30.0,0,0,0,0,0,0,0,0,0,0,15,15.0,14,10.5,0,0,0,Pathfinder #164: Hands of the Devil,5
45,-4.0,5.0,4.0,-4.0,2.0,2.0,23.0,70,14.0,17.0,12.0,3,20.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Pathfinder #164: Hands of the Devil,6
22,4.0,3.0,2.0,0.0,1.0,1.0,24.0,90,15.0,14.0,11.0,1,25.0,0,0,0,0,0,0,0,0,0,0,17,19.5,0,0.0,0,0,0,Pathfinder #164: Hands of the Devil,6
46,-5.0,6.0,0.0,2.0,4.0,2.0,27.0,50,10.0,16.0,14.0,1,0.0,50,0,0,0,0,0,0,0,0,0,17,13.0,0,0.0,0,0,0,Pathfinder #164: Hands of the Devil,6
48,4.0,2.0,4.0,-2.0,2.0,1.0,22.0,60,15.0,11.0,11.0,1,35.0,0,1,0,0,2,0,0,0,0,0,16,23.0,0,0.0,4,19,11,Pathfinder #164: Hands of the Devil,5
51,3.0,6.0,4.0,4.0,4.0,3.0,26.0,100,14.0,18.0,16.0,2,25.0,0,0,0,3,2,0,0,0,0,0,19,12.0,19,15.0,4,26,18,Pathfinder #164: Hands of the Devil,8
82,2.0,5.0,2.0,2.0,4.0,5.0,23.0,75,14.0,17.0,12.0,2,25.0,0,0,0,3,0,0,0,0,0,0,17,12.0,0,0.0,3,24,16,Pathfinder #164: Hands of the Devil,6
79,-5.0,6.0,0.0,3.0,6.0,4.0,30.0,80,16.0,18.0,20.0,0,0.0,50,5,4,3,2,0,0,0,0,0,21,17.0,0,0.0,4,28,20,Pathfinder #164: Hands of the Devil,9
56,3.0,0.0,4.0,2.0,0.0,2.0,21.0,62,14.0,8.0,11.0,0,20.0,0,5,5,0,0,0,0,0,0,0,13,6.5,10,6.5,2,21,13,Pathfinder #164: Hands of the Devil,4
78,1.0,3.0,0.0,1.0,2.0,4.0,21.0,60,8.0,13.0,10.0,0,25.0,0,5,2,0,0,0,0,0,0,0,13,3.5,0,0.0,2,21,13,Pathfinder #164: Hands of the Devil,4
69,2.0,5.0,2.0,2.0,4.0,5.0,23.0,75,14.0,17.0,12.0,2,25.0,0,0,0,3,0,0,0,0,0,0,17,12.0,0,0.0,3,24,16,Pathfinder #164: Hands of the Devil,6
67,1.0,3.0,0.0,0.0,3.0,4.0,21.0,60,8.0,13.0,11.0,0,25.0,0,0,2,0,0,0,0,0,0,0,14,8.5,14,5.5,2,20,12,Pathfinder #164: Hands of the Devil,4
47,4.0,2.0,1.0,0.0,2.0,2.0,20.0,72,11.0,10.0,13.0,0,30.0,0,0,0,0,0,0,0,0,0,0,14,8.5,11,8.5,0,0,0,Pathfinder #164: Hands of the Devil,4
62,6.0,0.0,4.0,2.0,4.0,6.0,24.0,115,15.0,11.0,17.0,3,25.0,0,0,0,0,0,0,0,0,0,0,18,15.0,13,15.0,0,0,0,Pathfinder #164: Hands of the Devil,7
84,2.0,5.0,2.0,2.0,4.0,5.0,23.0,75,14.0,17.0,12.0,2,25.0,0,0,0,3,0,0,0,0,0,0,17,12.0,0,0.0,3,24,16,Pathfinder #164: Hands of the Devil,6
18,3.0,4.0,3.0,7.0,3.0,4.0,26.0,135,15.0,16.0,17.0,5,20.0,0,5,7,4,3,0,0,0,0,0,19,14.0,0,0.0,4,26,18,Pathfinder #164: Hands of the Devil,8
111,3.0,3.0,4.0,6.0,3.0,5.0,27.0,100,16.0,19.0,17.0,1,30.0,0,1,1,4,3,0,0,0,0,0,18,16.5,0,0.0,4,27,19,Pathfinder #164: Hands of the Devil,8
109,-5.0,6.0,0.0,3.0,3.0,6.0,28.0,125,15.0,21.0,18.0,7,0.0,40,4,2,2,5,5,2,0,1,0,21,21.0,21,14.0,8,28,20,Pathfinder #164: Hands of the Devil,9
108,-5.0,6.0,0.0,2.0,4.0,2.0,27.0,50,10.0,16.0,14.0,1,0.0,50,0,0,0,0,0,0,0,0,0,17,13.0,0,0.0,0,0,0,Pathfinder #164: Hands of the Devil,6
106,4.0,3.0,1.0,-2.0,3.0,1.0,17.0,38,7.0,11.0,9.0,0,30.0,0,0,0,0,0,0,0,0,0,0,9,6.5,8,6.5,0,0,0,Pathfinder #164: Hands of the Devil,2
102,7.0,-5.0,7.0,-5.0,0.0,-5.0,14.0,165,18.0,6.0,11.0,7,20.0,0,0,0,0,0,0,0,0,0,0,18,23.0,0,0.0,0,0,0,Pathfinder #164: Hands of the Devil,7
85,2.0,5.0,2.0,2.0,4.0,5.0,23.0,75,14.0,17.0,12.0,2,25.0,0,0,0,3,0,0,0,0,0,0,17,12.0,0,0.0,3,24,16,Pathfinder #164: Hands of the Devil,6
98,3.0,4.0,3.0,6.0,4.0,6.0,28.0,135,18.0,17.0,22.0,1,25.0,0,1,2,3,3,5,2,0,0,0,21,19.5,0,0.0,6,30,22,Pathfinder #164: Hands of the Devil,9
94,4.0,2.0,4.0,-2.0,2.0,1.0,22.0,60,15.0,11.0,11.0,1,35.0,0,1,0,0,2,0,0,0,0,0,15,10.5,0,0.0,4,19,11,Pathfinder #164: Hands of the Devil,5
101,6.0,4.0,2.0,0.0,2.0,4.0,25.0,115,15.0,17.0,13.0,3,25.0,0,3,2,0,0,0,0,0,0,0,18,19.0,0,0.0,2,22,14,Pathfinder #164: Hands of the Devil,7
3,1.0,4.0,1.0,0.0,3.0,1.0,20.0,30,8.0,10.0,8.0,1,15.0,50,2,1,0,2,0,0,0,0,0,12,12.0,0,0.0,4,17,7,Pathfinder #164: Hands of the Devil,3
90,-5.0,6.0,0.0,2.0,4.0,2.0,27.0,50,10.0,16.0,14.0,1,0.0,50,0,0,0,0,0,0,0,0,0,17,13.0,0,0.0,0,0,0,Pathfinder #164: Hands of the Devil,6
4,5.0,5.0,5.0,2.0,4.0,5.0,27.0,120,17.0,19.0,16.0,1,25.0,40,4,0,0,4,0,1,0,0,0,20,18.5,19,0.0,6,26,18,Pathfinder #164: Hands of the Devil,8
89,-5.0,5.0,0.0,0.0,2.0,4.0,24.0,75,11.0,18.0,15.0,6,0.0,30,0,1,0,0,0,0,0,0,0,18,17.0,0,0.0,2,25,17,Pathfinder #164: Hands of the Devil,7
87,5.0,2.0,3.0,-4.0,1.0,-5.0,20.0,55,14.0,11.0,9.0,5,20.0,0,0,0,0,0,0,0,0,0,0,14,15.0,11,12.5,0,0,0,Pathfinder #164: Hands of the Devil,4
86,7.0,4.0,3.0,-4.0,3.0,-5.0,27.0,140,21.0,18.0,16.0,5,30.0,0,0,0,0,0,0,0,0,0,0,21,22.0,18,0.0,0,0,0,Pathfinder #164: Hands of the Devil,9
